ruu,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs,sentiment
RUU PHN,https://twitter.com/bphn_kumham/status/1747553931109257528#m,"Terima Audiensi dari Kemenkomarves, Kepala BPHN: Peranan JDIH akan Diperluas dalam RUU PHN https://bphn.go.id/berita-utama/terima-audiensi-dari-kemenkomarves-kepala-bphn-peranan-jdih-akan-diperluas-dalam-ruu-phn #jdihn #bphn #kemenkumham #pembinaanhukumnasional","{'name': 'Badan Pembinaan Hukum Nasional (BPHN) Kemenkumham', 'username': '@bphn_kumham', 'profile_id': '1305521652160110593', 'avatar': 'https://pbs.twimg.com/profile_images/1305521652160110593/sconzZao_bigger.jpg'}",2024-01-17,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GECPCOkaQAAvLmx.jpg'],[],[],Neutral
RUU PHN,https://twitter.com/bphn_kumham/status/1745381374411063510#m,Bappenas Dukung Percepatan RUU PHN dan RPerpres Kepatuhan Hukum yang Diinisasi BPHN https://www.bphn.go.id/berita-kegiatan/bappenas-dukung-percepatan-ruu-phn-dan-rperpres-kepatuhan-hukum-yang-diinisasi-bphn #ruuphn #pembinaanhukumnasional #bphn #kemenkumham,"{'name': 'Badan Pembinaan Hukum Nasional (BPHN) Kemenkumham', 'username': '@bphn_kumham', 'profile_id': '1305521652160110593', 'avatar': 'https://pbs.twimg.com/profile_images/1305521652160110593/sconzZao_bigger.jpg'}",2024-01-11,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GDjXGr9akAAQ9JG.jpg'],[],[],Positive
RUU PHN,https://twitter.com/bphn_kumham/status/1745026782292771088#m,RUU PHN: Memperkuat Kualitas Regulasi untuk Iklim Berusaha yang Lebih Baik https://www.bphn.go.id/berita-utama/ruu-phn-memperkuat-kualitas-regulasi-untuk-iklim-berusaha-yang-lebih-baik #bphn #pembinaanhukumnasional,"{'name': 'Badan Pembinaan Hukum Nasional (BPHN) Kemenkumham', 'username': '@bphn_kumham', 'profile_id': '1305521652160110593', 'avatar': 'https://pbs.twimg.com/profile_images/1305521652160110593/sconzZao_bigger.jpg'}",2024-01-10,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GDeUnCvbEAADmnK.jpg'],[],[],Neutral
RUU PHN,https://twitter.com/HukumOnline/status/1742066944176800083#m,"Pendekatan yang bakal digunakan dalam penyusunan RUU PHN mencakup aspek legal structure, legal substance, dan legal culture. https://www.hukumonline.com/berita/a/bphn-susun-ruu-pembinaan-hukum-nasional-lt658fac84bd48e/","{'name': 'HukumOnline', 'username': '@HukumOnline', 'profile_id': '1686196580754554880', 'avatar': 'https://pbs.twimg.com/profile_images/1686196580754554880/GpDXGXFa_bigger.jpg'}",2024-01-02,False,False,,[],{},"{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 2}",[],[],[],Neutral
RUU Masyarakat Adat,https://twitter.com/kawula_17/status/1836398436012429362#m,Bu/pak… apa kabar RUU Masyarakat Adat yang udah 20 tahun nunggu…   RUU PPRT yang juga udah nunggu 20 tahun…   RUU Perampasan Aset juga udah 14 tahun loh… 😫,"{'name': 'Kawula17.id', 'username': '@kawula_17', 'profile_id': '1751045001352777729', 'avatar': 'https://pbs.twimg.com/profile_images/1751045001352777729/TFRBSxfJ_bigger.jpg'}",2024-09-18,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/KaoemTelapak/status/1835496043204812859#m,"""Seniman Indonesia, Iwa K @iwaktherockfish mendukung #SahkanRUUMasyarakatAdat. Ia berharap RUU ini disahkan agar membawa manfaat nyata bagi Masyarakat Adat di seluruh Indonesia.","{'name': 'Kaoem Telapak', 'username': '@KaoemTelapak', 'profile_id': '1747216110452461568', 'avatar': 'https://pbs.twimg.com/profile_images/1747216110452461568/NpV0QmNA_bigger.jpg'}",2024-09-16,True,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GXj9UHkaAAA1yYl.jpg'],[],[],Positive
RUU Masyarakat Adat,https://twitter.com/PWYP_Indonesia/status/1835913769563894200#m,"Among PADI RUU masyarakat adat belum disahkan setelah 2 periode presiden. PADI telah membuat peta tata ruang hutan adat di Kalimantan Timur, dengan hanya 18 provinsi yang memasukkan wilayah adat (hanya Papua). Pengakuan masyarakat adat memerlukan pendekatan politik dan sosial-administratif.","{'name': 'PWYP Indonesia', 'username': '@PWYP_Indonesia', 'profile_id': '975684026626318336', 'avatar': 'https://pbs.twimg.com/profile_images/975684026626318336/bYK5UucH_bigger.jpg'}",2024-09-17,True,False,,[],{},"{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/korantempo/status/1559767485871984640#m,"Setelah Indonesia 77 tahun merdeka, pengakuan negara atas hak masyarakat adat seperti jalan di tempat.   Tak kunjung disahkannya RUU Masyarakat Hukum Adat membuat komunitas adat tertatih-tatih berjuang sendirian.  Simak edisi terbaru #KoranTempo, klik https://koran.tempo.co","{'name': 'Koran Tempo', 'username': '@korantempo', 'profile_id': '1448919922839474177', 'avatar': 'https://pbs.twimg.com/profile_images/1448919922839474177/z-ToqEAj_bigger.jpg'}",2022-08-17,True,False,,[],{},"{'comments': 14, 'retweets': 167, 'quotes': 10, 'likes': 507}",['https://pbs.twimg.com/media/FaVn8djakAUGmUk.jpg'],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/NyiMasRuminah/status/1835530761027613156#m,Woy...musuh Eloe ITU parlemen. RUU masyarakat adat disandera di DPR. Ampyun loe ya salahin Jokowi terus,"{'name': 'BubarkanPK$ #FNI #TT', 'username': '@NyiMasRuminah', 'profile_id': '1664857823082315777', 'avatar': 'https://pbs.twimg.com/profile_images/1664857823082315777/wybsWu-w_bigger.jpg'}",2024-09-16,False,False,,['@S4N_W1B1'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/und_cuckoosnest/status/1834208610630451601#m,"Publik lagi pada dorong RUU PPRT dan Masyarakat Adat, DPR malah lagi-lagi ngebut RUU yg ga ada urgensinya buat publik.  #PeringatanDarurat #DaruratDemokrasi #DaruratAPBNbocor #prabocor20142024","{'name': 'flyingundercuckoosnest #IngatAfifMaulana', 'username': '@und_cuckoosnest', 'profile_id': '1826164253390196738', 'avatar': 'https://pbs.twimg.com/profile_images/1826164253390196738/mhjuCMeO_bigger.jpg'}",2024-09-12,False,False,,[],"{'link': 'https://twitter.com/VeronicaKoman/status/1834200936782463252#m', 'text': 'Busetttt bukan bagi2 kue lagi, ini mah namanya tumpengan oligarki! Semua dapat jatah supaya ga ada oposisi', 'user': {'name': 'Veronica Koman 許愛茜', 'username': '@VeronicaKoman', 'profile_id': '1193018050498330624', 'avatar': 'https://pbs.twimg.com/profile_images/1193018050498330624/QLVWhWcF_mini.jpg'}, 'date': 'Sep 12, 2024 · 12:02 PM UTC', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/konde_co/status/1834149034665324627#m,"Bahkan, RUU Masyarakat Adat juga mandek sehingga menimbulkan kritik baik dari publik maupun organisasi masyarakat sipil seperti Aliansi Masyarakat Adat Nusantara (AMAN).","{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",2024-09-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}","['https://pbs.twimg.com/media/GXQ00nCaIAA4YgU.jpg', 'https://pbs.twimg.com/media/GXQ00nIbcAA_Lt7.jpg', 'https://pbs.twimg.com/media/GXQ00m_bEAAty2Y.jpg', 'https://pbs.twimg.com/media/GXQ00m_bgAEVgSS.jpg']",[],[],Negative
RUU Masyarakat Adat,https://twitter.com/Mythicalforest/status/1833438504648642700#m,"Hebat, kan? Perkara kekuasaan dan jabatan kementerian revisi RUU-nya sat set sat set jadi  Giliran RUU PPRT (diusulkan sejak 2004) dan RUU Masyarakat Hukum Adat (diusulkan sejak 2010) gak kunjung disahkan  Masak gak jelas rezim ini berpihak ke siapa?","{'name': 'Lone Wolf', 'username': '@Mythicalforest', 'profile_id': '1506133523480002563', 'avatar': 'https://pbs.twimg.com/profile_images/1506133523480002563/u5ATP1qh_bigger.jpg'}",2024-09-10,False,False,,[],"{'link': 'https://twitter.com/perupadata/status/1833362313400783018#m', 'text': 'DPR setuju merevisi UU Kementerian Negara.  Jumlah kementerian yang tadinya dibatasi maksimal 34, dibuah jadi sesuai kebutuhan presiden. Penjelasan soal wamen juga dihapus, tidak lagi menyebut wamen sebagai pejabat karir.  Ngebut nih, maksimal 30 September sudah bakal disahkan.', 'user': {'name': 'perupadata', 'username': '@perupadata', 'profile_id': '1256116186191785984', 'avatar': 'https://pbs.twimg.com/profile_images/1256116186191785984/KV3wcy84_mini.jpg'}, 'date': 'Sep 10, 2024 · 4:30 AM UTC', 'pictures': ['https://pbs.twimg.com/media/GXFpTYqbEAMxyJk.jpg'], 'videos': [], 'gifs': []}","{'comments': 0, 'retweets': 31, 'quotes': 0, 'likes': 45}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/Sundakiwari1/status/1833166592961835098#m,Sekalian titip RUU Masyarakat adat ade2 mahasiswa 🙏,"{'name': 'Sundakiwari', 'username': '@Sundakiwari1', 'profile_id': '1517382653237809153', 'avatar': 'https://pbs.twimg.com/profile_images/1517382653237809153/0tR9I73T_bigger.jpg'}",2024-09-09,False,False,,"['@xquitavee', '@DPR_RI']",{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Neutral
RUU Masyarakat Adat,https://twitter.com/jaringnusa/status/1832584609898611002#m,"Salah satu contoh, RUU Masyarakat Adat belum beres-beres sampai sekarang karena ada kekhawatiran kalau ada UU Masyarakat Adat, masyarakat adat punya kekuatan, terang Martha Hebi, penulis dan jurnalis dari Sumba, Nusa Tenggara Timur.","{'name': 'Jaring Nusa Kawasan Timur Indonesia', 'username': '@jaringnusa', 'profile_id': '1480737472074059781', 'avatar': 'https://pbs.twimg.com/profile_images/1480737472074059781/Y3c3xuCm_bigger.jpg'}",2024-09-08,False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}","['https://pbs.twimg.com/media/GW6l-wza8AAzAXR.jpg', 'https://pbs.twimg.com/media/GW6l-w1a8AAZHiN.jpg']",[],[],Negative
RUU Masyarakat Adat,https://twitter.com/NyiMasRuminah/status/1832441482638483580#m,Kalau saja mahasiswa pure demo utk kepentingan rakyat Ada 2 point yg hrs dituntut kpd parlemen. 1. RUU Perampasan Aset utk pencegahan korupsi 2. RUU Masyarakat Adat utk melindungi Hutan Adat Dr keserakahan.. Cc @dhemit_is_back @pandji  Stafsus #Gempa  Rebahan #BreakingNews Islam,"{'name': 'BubarkanPK$ #FNI #TT', 'username': '@NyiMasRuminah', 'profile_id': '1664857823082315777', 'avatar': 'https://pbs.twimg.com/profile_images/1664857823082315777/wybsWu-w_bigger.jpg'}",2024-09-07,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GW4j0JsaoAAjeZ7.jpg'],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/syzhx/status/1832248765115433327#m,"perasaan pernah denger ruu masyarakat adat udah mau disah in, belum disah in kah ampe skrg?  orgil emg indo downfall era","{'name': '𝐏𝐞', 'username': '@syzhx', 'profile_id': '1815029891966115840', 'avatar': 'https://pbs.twimg.com/profile_images/1815029891966115840/VcUVhJRN_bigger.jpg'}",2024-09-07,False,False,,[],"{'link': 'https://twitter.com/kegblgnunfaedh/status/1832095734759674338#m', 'text': 'Tangis warga masyarakat adat pecah mendengar putusan majelis hakim Pengadilan Negeri Simalungun yang menjatuhkan vonis 2 tahun penjara kepada Sorbatua Siallagan (65). Sepanjang hidupnya tinggal di rumah kayu berlantai tanah, Sorbatua diminta juga membayar denda Rp 1 miliar, uang yang tak pernah dia bayangkan.  Sorbatua yang mempertahankan hutan adatnya dinyatakan bersalah karena menduduki konsesi kawasan hutan milik PT Toba Pulp Lestari. Sorbatua berdiri tertunduk lesu mendengarkan putusan yang dibacakan majelis hakim yang diketuai Dessy Ginting dengan hakim anggota Anggreana E Roria Sormin dan Agung CFD Laia di Simalungun, Rabu (14/8/2024).  Jerni Elida Siallagan, anggota masyarakat adat Oppu Umbak, mengatakan, warga adat merasakan miris atas hukum di negara ini. Mereka dipaksa bersalah karena mempertahankan tanah ulayatnya.  ”Bapak Sorbatua tinggal di rumah kayu berukuran 4 meter x 5 meter dengan lantai tanah. Namun, diminta membayar Rp 1 miliar dan harus dipenjara selama dua tahun karena mempertahankan tanah adat,” kata Jerni.  [ hariankompas ]', 'user': {'name': 'Kegoblogan.Unfaedah', 'username': '@kegblgnunfaedh', 'profile_id': '1178256887080312832', 'avatar': 'https://pbs.twimg.com/profile_images/1178256887080312832/dPsSzNFL_mini.jpg'}, 'date': 'Sep 6, 2024 · 4:37 PM UTC', 'pictures': ['https://pbs.twimg.com/media/GWzpWw8WoAIAM-S.jpg'], 'videos': [], 'gifs': []}","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/yayasanepistema/status/1831954737723314524#m,dialog kebudayaan pwnu hadi mulyadi komitmen-penguatan budaya seno aji janji perjuangkan ruu-masyarakat-adat|https://nomorsatukaltim.disway.id/read/46704/dialog-kebudayaan-pwnu-hadi-mulyadi-komitmen-penguatan-budaya-seno-aji-janji-perjuangkan-ruu-masyarakat-adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",2024-09-06,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Neutral
RUU Masyarakat Adat,https://twitter.com/TMIHARINI/status/1830512921853518104#m,"Aliansi Masyarakat Adat Nusantara (AMAN) beserta tujuh individu lain sempat mengajukan gugatan pada Presiden dan DPR RI.  Namun, gugatan atas dugaan perbuatan melawan hukum karena tak kunjung mengesahkan RUU Masyarakat Hukum Adat ini ditolak oleh Pengadilan Tata Usaha Negara","{'name': 'TMI Hari ini', 'username': '@TMIHARINI', 'profile_id': '1680758956027957250', 'avatar': 'https://pbs.twimg.com/profile_images/1680758956027957250/nJHBsB2J_bigger.jpg'}",2024-09-02,False,False,,[],{},"{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 2}",['https://pbs.twimg.com/media/GWdJiVgagAAWxdv.jpg'],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/gaplek_pol/status/1829379322269889017#m,"Klo gw sih gini, rapelin tuh RUU yg mestinya disahkan buat ngelindungi kita, RUU perampasan aset, perlindungan kerja, masyarakat adat, dll. Sandera terus sampe DPR teken itu semua.","{'name': 'Sutarman 600', 'username': '@gaplek_pol', 'profile_id': '525081080202657792', 'avatar': 'https://pbs.twimg.com/profile_images/525081080202657792/Xryaj4Ap_bigger.jpeg'}",2024-08-30,False,False,,['@BudiBukanIntel'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/pgnpunyadolar/status/1828991139288113662#m,Kan dalam tuntukan mahasiswa ada sahkan ruu perampasan aset  Ama UU masyarakat adat dan batalkan UU pilkada dpr,"{'name': 'bersuara dari belakang', 'username': '@pgnpunyadolar', 'profile_id': '1785605336436793344', 'avatar': 'https://pbs.twimg.com/profile_images/1785605336436793344/CtvFb9gT_bigger.jpg'}",2024-08-29,False,False,,"['@tonnysofijan', '@Widyarenee', '@TanoMaskhe']",{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/kewervyan/status/1828895055131578372#m,"Konstitusi sementara aman. Next: restorasi kpk yang independen, ruu masyarakat adat, (mungkin) ruu perampasan aset. Fokus: jangan sampai instrumen negara menjadi hunting dogs seseoknum.  Waktunya kembali jadi bocil ftv cenin + bibi?","{'name': 'Wervyan Shalannanda', 'username': '@kewervyan', 'profile_id': '3662644268', 'avatar': 'https://pbs.twimg.com/profile_images/3662644268/e79fb3338540e5d1c56186c98197142d_bigger.jpeg'}",2024-08-28,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 4}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/milamull_/status/1828874286200959062#m,"Justru isi dari demo kemaren itu masyarakat mempertanyakan, kenapa dpr bisa mengesahkan ruu pilkada hanya kurang dari 1 hari, sedangkan ruu perampasan aset dan uu lain seperti masyarakat adat butuh waktu bertahun2","{'name': 'milaarchive', 'username': '@milamull_', 'profile_id': '1828875015283990528', 'avatar': 'https://pbs.twimg.com/profile_images/1828875015283990528/gaCZ-IxM_bigger.jpg'}",2024-08-28,False,False,,"['@LyliDeer183', '@pedagang_kritik', '@CNNIndonesia']",{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/bedakkai/status/1828654787967307837#m,najis banget mulyono udah template kali ya tiba-tiba post RUU Perampasan Aset. dan ofc isi komennya buzzer semua. kemana aja si mulyono pas BEM SI demo RUU Perampasan Aset dan RUU Masyarakat Adat bulan kemarin? najissssss,"{'name': 'bed', 'username': '@bedakkai', 'profile_id': '1833882002732601344', 'avatar': 'https://pbs.twimg.com/profile_images/1833882002732601344/t0GR4Wzf_bigger.jpg'}",2024-08-28,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/lunaatmo/status/1828646014318006586#m,Mulyono sok support RUU perampasan aset. Padahal dia yang sering banget rampas aset masyarakat adat. RUU masyarakat adat noh sahkan.,"{'name': 'Lunaatmo', 'username': '@lunaatmo', 'profile_id': '1654483264864698375', 'avatar': 'https://pbs.twimg.com/profile_images/1654483264864698375/eFGM3AAh_bigger.jpg'}",2024-08-28,False,False,,['@ObiWan_Catnobi'],{},"{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 4}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/bimamoma/status/1828615787902574805#m,"ini kalo buzzer2 pemerintah bacot soal ruu perampasan aset, balik tanya aja, ya kita udh pernah demoin kok cek berita aja, tp btw knp kalian kenapa ga demo sendiri juga? kan 58% katanya, sekalian titip ruu masyarakat adat ya","{'name': 'bim', 'username': '@bimamoma', 'profile_id': '1458153416278958083', 'avatar': 'https://pbs.twimg.com/profile_images/1458153416278958083/0QD069N7_bigger.jpg'}",2024-08-28,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/akbarsuryaaa_/status/1828483197728104802#m,"Byk ruu lain kek ruu masyarakat adat, jgn cma pgn diliat ""wah"" karna mention ruu perampasan aset","{'name': 'hehe 😁', 'username': '@akbarsuryaaa_', 'profile_id': '1514712402972999695', 'avatar': 'https://pbs.twimg.com/profile_images/1514712402972999695/nNB5H1JT_bigger.jpg'}",2024-08-27,False,False,,['@detikcom'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/kentangglowwing/status/1828456295659381071#m,"RUU Masyarakat Adat juga lah, pak. Eneg juga gw liat berita pejabrut dan korporasi nindas tanah dan hutan masyarakat adat.","{'name': '숩 || Tante Kentang', 'username': '@kentangglowwing', 'profile_id': '1827663108984250368', 'avatar': 'https://pbs.twimg.com/profile_images/1827663108984250368/hfx7o0yd_bigger.jpg'}",2024-08-27,False,False,,[],"{'link': 'https://twitter.com/kompascom/status/1828428285476528132#m', 'text': 'Presiden Joko Widodo meminta Rancangan Undang-Undang (RUU) Perampasan Aset Tindak Pidana segera diselesaikan Dewan Perwakilan Rakyat (DPR) RI.  ~N #Jokowi #RUUPerampasanAset #DPR https://nasional.kompas.com/read/2024/08/27/20214571/jokowi-minta-dpr-segera-selesaikan-ruu-perampasan-aset', 'user': {'name': 'Kompas.com', 'username': '@kompascom', 'profile_id': '1577144849437888514', 'avatar': 'https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_mini.jpg'}, 'date': 'Aug 27, 2024 · 1:44 PM UTC', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/ZaizArjuna/status/1828452744770002998#m,Kalau RUU Masyarakat Adat gimana pak? Banyak masyarakat adat yang terkena imbas proyek investasi. Jangan pura-pura gk tau pak.,"{'name': 'Orang Nyimak', 'username': '@ZaizArjuna', 'profile_id': '1543580518041563137', 'avatar': 'https://pbs.twimg.com/profile_images/1543580518041563137/FwnuXpHQ_bigger.jpg'}",2024-08-27,False,False,,['@CNNIndonesia'],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/WikiDPR1/status/1828416479739683308#m,"#Paripurna49 Luluk @FraksiPKB #Jateng4 : Terkait dengan RUU Masyarakat Adat, ini juga aspirasi yang sudah disampaikan bertahun-tahun dan menurut saya Indonesia sebagai negara yang multikultural... (1)","{'name': 'WikiDPR 1', 'username': '@WikiDPR1', 'profile_id': '1152227359040212994', 'avatar': 'https://pbs.twimg.com/profile_images/1152227359040212994/a3rfyo75_bigger.jpg'}",2024-08-27,False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",[],[],[],Neutral
RUU Masyarakat Adat,https://twitter.com/waspadadotid/status/1828402697621643276#m,"Anggota DPR RI Soroti RUU Masyarakat Adat, PPRT Dan Perampasan Aset https://www.waspada.id/nusantara/anggota-dpr-ri-soroti-ruu-masyarakat-adat-pprt-dan-perampasan-aset/","{'name': 'WASPADA', 'username': '@waspadadotid', 'profile_id': '1771931407201546240', 'avatar': 'https://pbs.twimg.com/profile_images/1771931407201546240/cNow8HDH_bigger.jpg'}",2024-08-27,False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GV_KkD5aoAE7OTj.jpg'],[],[],Neutral
RUU Masyarakat Adat,https://twitter.com/RumahAMAN/status/1828391453443399785#m,RUU Masyakarat Adat 15 tahun tak kunjung disahkan. Revisi UU Pilkada hanya 2 hari sudah mau disahkan.   Masyarakat Adat bersama rakyat Indonesia bergerak kawal Putusan MK.   #KawalPutusanMK #PeringatanDarurat #SahkanRUUMasyarakatAdat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",2024-08-27,False,False,,[],{},"{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 4}","['https://pbs.twimg.com/media/GV_AVECbwAALob2.jpg', 'https://pbs.twimg.com/media/GV_AVHDaoAIi_VP.jpg']",[],[],Negative
RUU Masyarakat Adat,https://twitter.com/RumahAMAN/status/1828391437203054958#m,RUU Masyakarat Adat 15 tahun tak kunjung disahkan. Revisi UU Pilkada hanya 2 hari sudah mau disahkan.   Masyarakat Adat bersama rakyat Indonesia bergerak kawal Putusan MK.   #KawalPutusanMK #PeringatanDarurat #SahkanRUUMasyarakatAdat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",2024-08-27,False,False,,[],{},"{'comments': 3, 'retweets': 131, 'quotes': 2, 'likes': 160}","['https://pbs.twimg.com/media/GV_AUHeaoAAzYwX.jpg', 'https://pbs.twimg.com/media/GV_AUKLWwAAHI8f.jpg', 'https://pbs.twimg.com/media/GV_AUKraoAMJwSb.jpg']",[],[],Negative
RUU Masyarakat Adat,https://twitter.com/kumparan/status/1828379973406564445#m,"RUU Masyarakat Adat 14 Tahun Tertahan di DPR, PB MABMI Minta Segera Disahkan #newsupdate #update #news# text https://kumparan.com/kumparannews/ruu-masyarakat-adat-14-tahun-tertahan-di-dpr-pb-mabmi-minta-segera-disahkan-23PNeNkp31f?utm_source=Twitter&utm_medium=post&utm_campaign=int","{'name': 'kumparan', 'username': '@kumparan', 'profile_id': '1834219801319014400', 'avatar': 'https://pbs.twimg.com/profile_images/1834219801319014400/Rc1QgiEg_bigger.jpg'}",2024-08-27,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Negative
RUU Masyarakat Adat,https://twitter.com/KawalRUUMA/status/1828359944829042814#m,"Walau akun ini emang baru netes, tetapi perjuangan kami sudah lama, Kak! Hehehe. Terima kasih banyak atas dukungannya  ^^🫶","{'name': 'Koalisi Kawal RUU Masyarakat Adat', 'username': '@KawalRUUMA', 'profile_id': '1820701847428182016', 'avatar': 'https://pbs.twimg.com/profile_images/1820701847428182016/P2nqJYiz_bigger.jpg'}",2024-08-27,False,False,,['@gabutforlife'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[],Positive
RUU Masyarakat Adat,https://twitter.com/KawalRUUMA/status/1828354207302443117#m,Setuju! Ayo teman-teman bantu kawal dan #SahkanRUUMasyarakatAdat,"{'name': 'Koalisi Kawal RUU Masyarakat Adat', 'username': '@KawalRUUMA', 'profile_id': '1820701847428182016', 'avatar': 'https://pbs.twimg.com/profile_images/1820701847428182016/P2nqJYiz_bigger.jpg'}",2024-08-27,False,False,,[],"{'link': 'https://twitter.com/gabutforlife/status/1827952316043133437#m', 'text': 'MULYONO VS MASYARAKAT ADAT 🧵A THREAD 🧵  Dikriminalisasi atas konflik lahan  Kepada para kepala adat demi keuntungan segelintir orang-orang borjuis adalah KEJAHATAN KEMANUSIAAN!  Bantu share & reply dengan HT #KawalPutusanMK', 'user': {'name': 'Anais Watterson (Gabut Version)', 'username': '@gabutforlife', 'profile_id': '1792089019217752064', 'avatar': 'https://pbs.twimg.com/profile_images/1792089019217752064/W09XZCOT_mini.jpg'}, 'date': 'Aug 26, 2024 · 6:12 AM UTC', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[],Positive
RUU Masyarakat Adat,https://twitter.com/KawalRUUMA/status/1828353312246374794#m,KAMI TIDAK BISA BERGERAK SENDIRI!  Ato bantu Masyarakat Adat dengan menandatangani petisi ini!  https://chng.it/xVxd6KHfS4,"{'name': 'Koalisi Kawal RUU Masyarakat Adat', 'username': '@KawalRUUMA', 'profile_id': '1820701847428182016', 'avatar': 'https://pbs.twimg.com/profile_images/1820701847428182016/P2nqJYiz_bigger.jpg'}",2024-08-27,False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[],Negative
