ruu,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs,sentiment
RUU KSDAHE,https://twitter.com/inang_hasiholan/status/1811669264287564096#m,"Tentang Konservasi Sumber Daya Alam Hayati dan Ekosistemnya (RUU KSDAHE) pada, Selasa (9/7/2024).","{'name': 'Inang Hasiholan', 'username': '@inang_hasiholan', 'profile_id': '820829543095103489', 'avatar': 'https://pbs.twimg.com/profile_images/820829543095103489/OX3Jx0Jy_bigger.jpg'}",2024-07-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/inang_hasiholan/status/1811669260361695743#m,Dengan mengatakan RUU KSDAHE akan memperkuat konservasi sumber daya alam hayati dan keseimbangan ekosistem.,"{'name': 'Inang Hasiholan', 'username': '@inang_hasiholan', 'profile_id': '820829543095103489', 'avatar': 'https://pbs.twimg.com/profile_images/820829543095103489/OX3Jx0Jy_bigger.jpg'}",2024-07-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/inang_hasiholan/status/1811669255768965622#m,Budi Djiwandono: Pengesahan RUU KSDAHE Bentuk Komit Kelestarian Lingkungan dan Keseimbangan Ekosistem  https://gerindra.id/2024/07/09/budi-djiwandono-pengesahan-ruu-ksdahe-bentuk-komit-kelestarian-lingkungan-dan-keseimbangan-ekosistem/,"{'name': 'Inang Hasiholan', 'username': '@inang_hasiholan', 'profile_id': '820829543095103489', 'avatar': 'https://pbs.twimg.com/profile_images/820829543095103489/OX3Jx0Jy_bigger.jpg'}",2024-07-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GSRXYnaagAA77Kp.jpg'],[],[],Positive
RUU KSDAHE,https://twitter.com/Rizwariryb/status/1811668457022468200#m,Legislator Partai Gerindra ini juga menambahkan bahwa RUU KSDAHE juga mengatur kejelasan kewenangan konservasi sumber daya alam hayati dan ekosistemnya.,"{'name': 'Riz', 'username': '@Rizwariryb', 'profile_id': '703873418794508288', 'avatar': 'https://pbs.twimg.com/profile_images/703873418794508288/eHe6_mRQ_bigger.jpg'}",2024-07-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/Rizwariryb/status/1811668448386384086#m,"Tentang Konservasi Sumber Daya Alam Hayati dan Ekosistemnya (RUU KSDAHE) pada, Selasa (9/7/2024).","{'name': 'Riz', 'username': '@Rizwariryb', 'profile_id': '703873418794508288', 'avatar': 'https://pbs.twimg.com/profile_images/703873418794508288/eHe6_mRQ_bigger.jpg'}",2024-07-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/Rizwariryb/status/1811668444284355050#m,Dengan mengatakan RUU KSDAHE akan memperkuat konservasi sumber daya alam hayati dan keseimbangan ekosistem.,"{'name': 'Riz', 'username': '@Rizwariryb', 'profile_id': '703873418794508288', 'avatar': 'https://pbs.twimg.com/profile_images/703873418794508288/eHe6_mRQ_bigger.jpg'}",2024-07-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Positive
RUU KSDAHE,https://twitter.com/Rizwariryb/status/1811668439687397776#m,Budi Djiwandono: Pengesahan RUU KSDAHE Bentuk Komit Kelestarian Lingkungan dan Keseimbangan Ekosistem  https://gerindra.id/2024/07/09/budi-djiwandono-pengesahan-ruu-ksdahe-bentuk-komit-kelestarian-lingkungan-dan-keseimbangan-ekosistem/,"{'name': 'Riz', 'username': '@Rizwariryb', 'profile_id': '703873418794508288', 'avatar': 'https://pbs.twimg.com/profile_images/703873418794508288/eHe6_mRQ_bigger.jpg'}",2024-07-12,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GSRWqLLacAAFT_F.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/yayasanepistema/status/1811294099628286265#m,Masyarakat Sipil dan Adat Tolak Pengesahan RUU KSDAHE pada 11 Juli|https://www.msn.com/id-id/berita/teknologidansains/masyarakat-sipil-dan-adat-tolak-pengesahan-ruu-ksdahe-pada-11-juli/ar-BB1oY0rO?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU KSDAHE,https://twitter.com/wiuwiuw54926/status/1811257834916782257#m,"semoga upaya #DPR kali ini bisa diapresiasi berbagai pihak, #RUUKSDAHE penting untuk diketahui setiap lapisan masyarakat","{'name': 'uwiwuwiw', 'username': '@wiuwiuw54926', 'profile_id': '1811209513435021312', 'avatar': 'https://pbs.twimg.com/profile_images/1811209513435021312/IA8kepj5_bigger.jpg'}",2024-07-11,False,False,,['@Sawala_id_'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Positive
RUU KSDAHE,https://twitter.com/demitfrekuensi/status/1811244320974090301#m,Ketua Panja #RUUKSDAHE mengatakan perlu dilakukan penguatan dan peningkatan dlm pelaksanaan kegiatan #konservasi melalui Revisi UU no 5 th 1990.  #komisi4,"{'name': 'Mardhiyah Amalia', 'username': '@demitfrekuensi', 'profile_id': '1811206834319245312', 'avatar': 'https://pbs.twimg.com/profile_images/1811206834319245312/3Uo6Erow_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 5, 'retweets': 10, 'quotes': 0, 'likes': 11}",['https://pbs.twimg.com/media/GSLVHD_aMAA83dA.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/_cenk90E/status/1811236791929942236#m,"Nah ini yang rakyat inginkan,  Semua Anggota DPR itu kudu punya pemikiran dan tujuan yg pro rakyat..!   Seperti #Komisi4 yg melakukan penguatan dan revisi #RUUKSDAHE agar #Konservasi ekosistem yg ada di Indonesia bisa seimbang..","{'name': 'Aktor Pemula', 'username': '@_cenk90E', 'profile_id': '1824791955383136256', 'avatar': 'https://pbs.twimg.com/profile_images/1824791955383136256/OgyjcoKE_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 6, 'retweets': 11, 'quotes': 0, 'likes': 29}",['https://pbs.twimg.com/media/GSLOQTtakAA71PU.jpg'],[],[],Positive
RUU KSDAHE,https://twitter.com/Nge_reogx/status/1811223502412014029#m,SDA perlu dijaga dan dilestarikan maka melalui UUKSDAHE konservasi lingkungan melibatkan masyarakat dengan sistem adat.   #Komisi4 #RUUKSDAHE #Konservasi,"{'name': '꧁❥ₘᵢₖₐ❥꧂ \uea00', 'username': '@Nge_reogx', 'profile_id': '1726787864992911360', 'avatar': 'https://pbs.twimg.com/profile_images/1726787864992911360/2P326NmS_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 7, 'retweets': 7, 'quotes': 0, 'likes': 11}",['https://pbs.twimg.com/media/GSLCKzJbEAAACIh.jpg'],[],[],Positive
RUU KSDAHE,https://twitter.com/info_maz_eh/status/1811222880426045734#m,Wakil Ketua Komisi IV DPR RI Budisatrio Djiwandono sekaligus Ketua Panja RUU KSDAHE menjelaskan tentang Revisi dan penguatan dalam perubahan UU No. 5 Tahun 1990.  #Komisi4 #RUUKSDAHE #Konservasi,"{'name': 'Mawar Putih 🇮🇩 🔄', 'username': '@info_maz_eh', 'profile_id': '1659162004752580612', 'avatar': 'https://pbs.twimg.com/profile_images/1659162004752580612/2H-QVrHZ_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 6, 'retweets': 6, 'quotes': 0, 'likes': 11}",['https://pbs.twimg.com/media/GSKxRzya4AE5w9c.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/kazitoh20/status/1811219431965786584#m,"Konservasi SDA  Alasan RUUKSDAHE adalah adanya perubahan strategis lingkungan nasional dan global, serta kebijakan internasional, baik dari perspektif sosial, politik maupun ekonomi.  #Komisi4 #RUUKSDAHE #Konservasi","{'name': '⋆⸜♥⸝⋆ᵗʱᵃᵑᵏᵧₒᵤও', 'username': '@kazitoh20', 'profile_id': '1806204416112132096', 'avatar': 'https://pbs.twimg.com/profile_images/1806204416112132096/iwv-991Y_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 7, 'retweets': 8, 'quotes': 0, 'likes': 11}",['https://pbs.twimg.com/media/GSK-d3OagAAsUXb.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/Partai_Gerindra/status/1811189961086878057#m,"Wakil Ketua Komisi IV DPR RI, Budisatrio Djiwandono, saat membacakan laporan Komisi IV mengatakan, RUU KSDAHE akan… https://nitter.net/i/web/status/1811000974405947610","{'name': 'Tweets Gerindra', 'username': '@Partai_Gerindra', 'profile_id': '1703577730', 'avatar': 'https://pbs.twimg.com/profile_images/1703577730/gerindra_2_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/Partai_Gerindra/status/1811189959774118302#m,Budi menambahkan bahwa RUU KSDAHE juga mengatur kejelasan kewenangan konservasi sumber daya alam hayati dan ekosist… https://nitter.net/i/web/status/1811000979522998381,"{'name': 'Tweets Gerindra', 'username': '@Partai_Gerindra', 'profile_id': '1703577730', 'avatar': 'https://pbs.twimg.com/profile_images/1703577730/gerindra_2_bigger.jpg'}",2024-07-11,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/wanalokadotcom/status/1811031801496002864#m,"DPR Sahkan RUU KSDAHE dan Walhi Menolak karena Poin-poin Kritis Diabaikan  Seharusnya DPR dan Pemerintah merumuskan KSDAHE dalam RUU baru, bukan RUU perubahan mengingat kompleksitas rumusan norma penting yang menjadi ruang lingkup pengaturannya.  https://wanaloka.com/dpr-sahkan-ruu-ksdahe-dan-walhi-menolak-karena-poin-poin-kritis-diabaikan/","{'name': 'WanalokaDotCom', 'username': '@wanalokadotcom', 'profile_id': '1477334876483297281', 'avatar': 'https://pbs.twimg.com/profile_images/1477334876483297281/Dh_BgYML_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU KSDAHE,https://twitter.com/dekade_08/status/1811012184660492669#m,Ini beberapa point penting dari revisi UU Nomor 5 Tahun 1990 tentang Konservasi Sumber Daya Alam Hayati.  #KonservasiIndonesia #RUUKSDAHE #LindungiAlam #EkosistemBerkelanjutan #kesejahteraanmasyarakat #budisatriodjiwandono #prabowogibran #Dekade08 #mendingprabowo,"{'name': 'DEKADE 08', 'username': '@dekade_08', 'profile_id': '1770860370250366977', 'avatar': 'https://pbs.twimg.com/profile_images/1770860370250366977/vTDAnrpF_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 6}","['https://pbs.twimg.com/media/GSIB6OFaUAMTbAK.jpg', 'https://pbs.twimg.com/media/GSIB7MZaUAIQ2YV.jpg', 'https://pbs.twimg.com/media/GSIB8eDaUAMDpQw.jpg', 'https://pbs.twimg.com/media/GSIB9kNaUAQ4T89.jpg']",[],[],Neutral
RUU KSDAHE,https://twitter.com/dekade_08/status/1811011200077156590#m,"Pada tanggal 9 Juli 2024, DPR RI mengesahkan RUU KSDAHE, menggantikan Undang-Undang Nomor 5 Tahun 1990 tentang Konservasi Sumber Daya Alam Hayati dan Ekosistemnya. Langkah ini penting dalam melindungi kekayaan alam Indonesia yang kaya namun rentan.","{'name': 'DEKADE 08', 'username': '@dekade_08', 'profile_id': '1770860370250366977', 'avatar': 'https://pbs.twimg.com/profile_images/1770860370250366977/vTDAnrpF_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 0, 'retweets': 6, 'quotes': 0, 'likes': 18}",[],['https://video.twimg.com/ext_tw_video/1811011069089042438/pu/pl/0v3J6oFEJwaRBkt4.m3u8?tag=12'],[],Positive
RUU KSDAHE,https://twitter.com/Partai_Gerindra/status/1811008755330404610#m,"Wakil Ketua Komisi IV DPR RI, Budisatrio Djiwandono, saat membacakan laporan Komisi IV mengatakan, RUU KSDAHE akan… https://nitter.net/i/web/status/1811000974405947610","{'name': 'Tweets Gerindra', 'username': '@Partai_Gerindra', 'profile_id': '1703577730', 'avatar': 'https://pbs.twimg.com/profile_images/1703577730/gerindra_2_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/Partai_Gerindra/status/1811008754042749334#m,Budi menambahkan bahwa RUU KSDAHE juga mengatur kejelasan kewenangan konservasi sumber daya alam hayati dan ekosist… https://nitter.net/i/web/status/1811000979522998381,"{'name': 'Tweets Gerindra', 'username': '@Partai_Gerindra', 'profile_id': '1703577730', 'avatar': 'https://pbs.twimg.com/profile_images/1703577730/gerindra_2_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/Gerindra/status/1811000979522998381#m,"Budi menambahkan bahwa RUU KSDAHE juga mengatur kejelasan kewenangan konservasi sumber daya alam hayati dan ekosistemnya. Dengan adanya pembagian kewenangan, tidak ada lagi tumpang tindih dalam kerja.","{'name': 'Partai Gerindra', 'username': '@Gerindra', 'profile_id': '1757378350430261248', 'avatar': 'https://pbs.twimg.com/profile_images/1757378350430261248/bq6Y9WAU_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 3}",[],[],[],Positive
RUU KSDAHE,https://twitter.com/Gerindra/status/1811000974405947610#m,"Wakil Ketua Komisi IV DPR RI, Budisatrio Djiwandono, saat membacakan laporan Komisi IV mengatakan, RUU KSDAHE akan memperkuat konservasi sumber daya alam hayati dan keseimbangan ekosietem.","{'name': 'Partai Gerindra', 'username': '@Gerindra', 'profile_id': '1757378350430261248', 'avatar': 'https://pbs.twimg.com/profile_images/1757378350430261248/bq6Y9WAU_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/Gerindra/status/1811000971914579998#m,"Dewan Perwakilan Rakyat Republik Indonesia (DPR RI) mengesahkan Rancangan Undang-undang tentang Perubahan atas Undang-undang Nomor 5 Tahun 1990 tentang Konservasi Sumber Daya Alam Hayati dan Ekosistemnya (RUU KSDAHE), Selasa (9/7/2024). Pengesahan diputuskan dalam rapat paripurna ke-21 DPR RI Masa Persidangan V Tahun Sidang 2023-2024.","{'name': 'Partai Gerindra', 'username': '@Gerindra', 'profile_id': '1757378350430261248', 'avatar': 'https://pbs.twimg.com/profile_images/1757378350430261248/bq6Y9WAU_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/Gerindra/status/1811000969184039421#m,"DPR Sahkah RUU KSDAHE, Budi Djiwandono: Bentuk Komit Kelestarian Lingkungan dan Keseimbangan Ekosistem https://www.fraksigerindra.id/dpr-sahkah-ruu-ksdahe-budi-djiwandono-bentuk-komit-kelestarian-lingkungan-dan-keseimbangan-ekosistem/","{'name': 'Partai Gerindra', 'username': '@Gerindra', 'profile_id': '1757378350430261248', 'avatar': 'https://pbs.twimg.com/profile_images/1757378350430261248/bq6Y9WAU_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 1, 'retweets': 4, 'quotes': 0, 'likes': 15}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/dekade_08/status/1810984125433795018#m,"RUU KSDAHE telah resmi disahkan! Dengan ini, konservasi sumber daya alam hayati kita makin kuat.🌿🌏  #KonservasiIndonesia #RUUKSDAHE #LindungiAlam #EkosistemBerkelanjutan #kesejahteraanmasyarakat #budisatriodjiwandono #prabowogibran #Dekade08 #mendingprabowo","{'name': 'DEKADE 08', 'username': '@dekade_08', 'profile_id': '1770860370250366977', 'avatar': 'https://pbs.twimg.com/profile_images/1770860370250366977/vTDAnrpF_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 0, 'retweets': 6, 'quotes': 0, 'likes': 12}","['https://pbs.twimg.com/media/GSHoTdBaAAAhBxz.jpg', 'https://pbs.twimg.com/media/GSHoUyQaEAA8w5K.jpg', 'https://pbs.twimg.com/media/GSHoV9uaUAQPqz_.jpg', 'https://pbs.twimg.com/media/GSHoXLwawAALhYB.jpg']",[],[],Positive
RUU KSDAHE,https://twitter.com/beritaKBR/status/1810956725161521218#m,"https://kbr.id/berita/nasional/dpr-sahkan-ruu-konservasi-aman-pembahasan-tak-transparan  ""Kami memberikan kritik, karena proses pembahasan RUU KSDAHE (RUU Konservasi Sumber Daya Alam Hayati dan Ekosistemnya) itu tidak sepenuhnya dilakukan secara terbuka, dan ada pelibatan secara pro dan efektif dari masyarakat adat dan juga kelompok masyarakat sipil,"" kata Arman  Arman menyebut pada April 2023 pihaknya sudah memberikan Daftar Inventaris Masalah (DIM) kepada panitia kerja RUU KSDHAE. Namun   tidak satupun usulan dari AMAN yang diterima.  Apa dampak dari RUU Konservasi ini menurut AMAN @RumahAMAN?  #RUUKonservasi #RUUKSDAHE","{'name': 'KBR', 'username': '@beritaKBR', 'profile_id': '1572505996567916546', 'avatar': 'https://pbs.twimg.com/profile_images/1572505996567916546/q8YX8Xxg_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Negative
RUU KSDAHE,https://twitter.com/walhinasional/status/1810953877581345103#m,⚠️ Rancangan Undang-Undang Konservasi Sumber Daya Alam Hayati dan Ekosistemnya (RUU KSDAHE) baru saja disahkan kemarin. Sayangnya banyak catatan yang perlu kita waspadai dari undang-undang ini termasuk adanya potensi konflik lahan dengan masyarakat adat dan komunitas lokal,"{'name': 'WALHI', 'username': '@walhinasional', 'profile_id': '1712790703196315648', 'avatar': 'https://pbs.twimg.com/profile_images/1712790703196315648/AjPYlZm4_bigger.jpg'}",2024-07-10,False,False,,[],{},"{'comments': 1, 'retweets': 43, 'quotes': 1, 'likes': 112}",[],[],[],Negative
RUU KSDAHE,https://twitter.com/HukumOnline/status/1810811172251189496#m,Palu sidang dalam rapat paripurna DPR masa persidangan V tahun sidang 2023-2024  pun resmi diketuk Muhaimin pertanda persetujuan anggota dewan dari sembilan fraksi partai terhadap RUU tentang KSDAHE  menjadi UU.,"{'name': 'HukumOnline', 'username': '@HukumOnline', 'profile_id': '1686196580754554880', 'avatar': 'https://pbs.twimg.com/profile_images/1686196580754554880/GpDXGXFa_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 4}",['https://pbs.twimg.com/media/GSErZaOaUAMlkZl.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/tinusflip/status/1810750288455946649#m,Rapat Paripurna DPR ke-21 Masa Sidang V Tahun 2023-2024 secara resmi telah mengesahkan RUU Konservasi Sumber Daya Alam Hayati dan Ekosistemnya (RUU KSDAHE) menjadi UU.  https://www.duitflip.web.id/2024/07/paripurna-dpr-resmi-sahkan-ruu-sumber.html,"{'name': 'Flipnews', 'username': '@tinusflip', 'profile_id': '1752223055236177920', 'avatar': 'https://pbs.twimg.com/profile_images/1752223055236177920/wmi0E_T7_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GSETyF0aUAIMCyF.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/SitiNurbayaLHK/status/1810670656272675271#m,RUU KSDAHE akan menjadi warisan instrumen hukum nasional untuk menjawab tantangan zaman terkait konservasi dan sumber daya alam.,"{'name': 'Siti Nurbaya Bakar', 'username': '@SitiNurbayaLHK', 'profile_id': '1541232617475174400', 'avatar': 'https://pbs.twimg.com/profile_images/1541232617475174400/3r7XKXvV_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 2, 'retweets': 0, 'quotes': 0, 'likes': 5}",[],[],[],Positive
RUU KSDAHE,https://twitter.com/SitiNurbayaLHK/status/1810670649121391063#m,"Alhamdulillah, Revisi Undang-Undang Nomor 5 tahun 1990 tentang Konservasi Sumber Daya Alam Hayati dan Ekosistem (RUU KSDAHE) telah mendapat persetujuan pada Rapat Paripurna DPR RI. Selanjutnya RUU KSDAHE akan diajukan ke Presiden Joko Widodo untuk disahkan menjadi Undang-Undang.","{'name': 'Siti Nurbaya Bakar', 'username': '@SitiNurbayaLHK', 'profile_id': '1541232617475174400', 'avatar': 'https://pbs.twimg.com/profile_images/1541232617475174400/3r7XKXvV_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 1, 'retweets': 3, 'quotes': 1, 'likes': 25}",['https://pbs.twimg.com/media/GSDLWjibsAAm8YW.jpg'],[],[],Positive
RUU KSDAHE,https://twitter.com/SitiNurbayaLHK/status/1810670555143790761#m,RUU KSDAHE akan menjadi warisan instrumen hukum nasional untuk menjawab tantangan zaman terkait konservasi dan sumber daya alam.,"{'name': 'Siti Nurbaya Bakar', 'username': '@SitiNurbayaLHK', 'profile_id': '1541232617475174400', 'avatar': 'https://pbs.twimg.com/profile_images/1541232617475174400/3r7XKXvV_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Positive
RUU KSDAHE,https://twitter.com/roysalam/status/1810662087670276181#m,"#kabarfiskal #ksdahe Hari ini (9/7), DPR bersama Presiden menetapkan dan mengesahkan RUU Perubahan UU 5/1990 ttg Konservasi Sumber Daya Alam Hayati Dan Ekosistemnya (KSDAHE) menjadi UU. Salah itu isu penting yang diatur dalam UU tsb adalah mengenai Pendanaan KSDAHE di Indonesia.","{'name': '#kabarfiskal', 'username': '@roysalam', 'profile_id': '1665218818271236096', 'avatar': 'https://pbs.twimg.com/profile_images/1665218818271236096/U2xqhdhk_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/ajiehatadji/status/1810646981859303661#m,RUUKSDAHE udah sah lagi??,"{'name': 'Ajie', 'username': '@ajiehatadji', 'profile_id': '1829920662083026946', 'avatar': 'https://pbs.twimg.com/profile_images/1829920662083026946/4Av36K8g_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/KementerianLHK/status/1810641385449779259#m,Hal ini menjadi langkah penting dalam upaya menjaga keseimbangan ekosistem serta memastikan kelestarian sumber daya alam bagi generasi mendatang. Mari kita dukung bersama implementasi undang-undang ini demi masa depan lingkungan yang lebih baik!   #KLHK #RUUKSDAHE #Konservasi,"{'name': 'Kementerian LHK', 'username': '@KementerianLHK', 'profile_id': '1423141658825138178', 'avatar': 'https://pbs.twimg.com/profile_images/1423141658825138178/S5Izj58X_bigger.jpg'}",2024-07-09,False,False,,"['@KementerianLHK', '@SitiNurbayaLHK']",{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}","['https://pbs.twimg.com/media/GSCwqmuaYAApo_C.jpg', 'https://pbs.twimg.com/media/GSCwqzObYAA5iFq.jpg', 'https://pbs.twimg.com/media/GSCwq-2aEAAakax.jpg', 'https://pbs.twimg.com/media/GSCwrOrbEAEUCWi.jpg']",[],[],Positive
RUU KSDAHE,https://twitter.com/KementerianLHK/status/1810640496206782625#m,"“Terima kasih kepada semua pihak atas kerja keras, dan yang secara konsisten terus mendorong perbaikan konservasi sumber daya alam di Indonesia, serta secara teguh berupaya menjaga koherensi antar undang-undang,” ucap Menteri @SitiNurbayaLHK.  #KLHK #RUUKSDAHE","{'name': 'Kementerian LHK', 'username': '@KementerianLHK', 'profile_id': '1423141658825138178', 'avatar': 'https://pbs.twimg.com/profile_images/1423141658825138178/S5Izj58X_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 7, 'retweets': 0, 'quotes': 1, 'likes': 1}","['https://pbs.twimg.com/media/GSCv6PbbYAE65UR.jpg', 'https://pbs.twimg.com/media/GSCv6rxagAAYHG2.jpg', 'https://pbs.twimg.com/media/GSCv66ka0AESEsF.jpg', 'https://pbs.twimg.com/media/GSCv7E3bUAAs5BQ.jpg']",[],[],Positive
RUU KSDAHE,https://twitter.com/KementerianLHK/status/1810640324190249018#m,"Sobat Hijau, Revisi Undang-Undang No 5 tahun 1990 ttg Konservasi Sumber Daya Alam Hayati dan Ekosistem (RUU KSDAHE) telah mendapat persetujuan Paripurna DPR RI, Selasa (9/7) di Jakarta. Selanjutnya #RUUKSDAHE akan diajukan kepada Presiden RI utk pengesahan menjadi Undang-Undang.","{'name': 'Kementerian LHK', 'username': '@KementerianLHK', 'profile_id': '1423141658825138178', 'avatar': 'https://pbs.twimg.com/profile_images/1423141658825138178/S5Izj58X_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GSCvxf8bUAAHgjB.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/sinpotv/status/1810607011341754489#m,DPR Gelar Paripurna Sahkan RUU KSDAHE Menjadi UU  @DPR_RI #DPR #Paripurna #klhk https://sinpo.id/detail/76235/dpr-gelar-paripurna-sahkan-ruu-ksdahe-menjadi-uu,"{'name': 'SIN PO TV', 'username': '@sinpotv', 'profile_id': '1671880049186996225', 'avatar': 'https://pbs.twimg.com/profile_images/1671880049186996225/VyB7MMkg_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU KSDAHE,https://twitter.com/waspadadotid/status/1810586913855955009#m,DPR RI Setujui RUU KSDAHE Jadi UU https://www.waspada.id/nusantara/dpr-ri-setujui-ruu-ksdahe-jadi-uu/,"{'name': 'WASPADA', 'username': '@waspadadotid', 'profile_id': '1771931407201546240', 'avatar': 'https://pbs.twimg.com/profile_images/1771931407201546240/cNow8HDH_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GSB_NAvbcAACkzX.jpg'],[],[],Neutral
RUU KSDAHE,https://twitter.com/satyabumi/status/1810571790898639047#m,RUU KSDAHE resmi disahkan.  Padahal masih banyak catatan & masukan dari masyarakat yang belum dipenuhi di dalam naskahnya.,"{'name': 'Satya Bumi', 'username': '@satyabumi', 'profile_id': '1735512295470727168', 'avatar': 'https://pbs.twimg.com/profile_images/1735512295470727168/6s68qKS0_bigger.jpg'}",2024-07-09,False,False,,[],{},"{'comments': 1, 'retweets': 4, 'quotes': 0, 'likes': 9}",[],[],[],Negative
